hour_of_day,is_new_ip,is_new_device,recent_failures_15min,history_size,synthetic_label,anomaly_type
15,0,0,0,24,0,normal
15,0,0,0,32,0,normal
16,0,0,0,6,0,normal
16,0,0,0,28,0,normal
16,0,0,0,30,0,normal
17,0,0,0,33,0,normal
17,0,0,0,33,0,normal
17,0,0,0,34,0,normal
17,0,0,0,34,0,normal
17,0,0,0,9,0,normal
17,0,0,0,5,0,normal
17,0,0,0,29,0,normal
18,0,0,0,33,0,normal
18,0,0,0,6,0,normal
18,0,0,0,31,0,normal
19,0,0,0,36,0,normal
0,1,0,0,35,1,multiple_changes
3,0,0,0,27,1,unusual_hour
3,1,0,0,34,1,multiple_changes
7,0,0,0,28,0,normal
7,0,0,0,30,0,normal
9,0,0,0,21,0,normal
9,0,0,0,6,0,normal
9,0,0,0,29,0,normal
9,0,0,0,6,0,normal
10,0,1,0,10,1,unusual_client
11,0,0,0,41,0,normal
11,0,0,0,35,0,normal
11,0,0,0,32,0,normal
11,0,0,0,28,0,normal
12,0,0,0,8,0,normal
12,0,0,0,24,0,normal
12,0,0,0,32,0,normal
12,0,0,0,35,0,normal
12,0,0,0,28,0,normal
12,0,0,0,7,0,normal
12,0,0,0,21,0,normal
13,0,0,0,31,0,normal
13,0,0,0,26,0,normal
13,0,0,0,27,0,normal
13,0,0,0,34,0,normal
13,0,0,0,34,0,normal
13,0,0,0,29,0,normal
13,0,0,0,27,0,normal
13,0,0,0,30,0,normal
14,0,0,0,33,0,normal
14,0,0,0,25,0,normal
14,0,0,0,32,0,normal
14,0,0,0,36,0,normal
14,0,0,0,6,0,normal
14,0,0,0,32,0,normal
14,0,0,0,38,0,normal
14,0,0,0,39,0,normal
15,0,0,0,7,0,normal
15,0,0,0,31,0,normal
15,0,0,0,17,0,normal
15,0,0,0,34,0,normal
15,0,0,0,31,0,normal
16,0,0,0,15,0,normal
16,0,0,0,35,0,normal
16,0,0,0,28,0,normal
16,0,0,0,34,0,normal
16,0,0,0,37,0,normal
17,0,0,0,7,0,normal
17,0,0,0,26,0,normal
17,0,0,0,31,0,normal
17,0,0,0,43,0,normal
17,0,0,0,43,0,normal
17,0,0,0,31,0,normal
18,0,0,0,17,0,normal
18,0,0,0,34,0,normal
18,0,0,0,38,0,normal
18,0,0,0,35,0,normal
1,1,1,0,35,1,multiple_changes
2,1,1,0,32,1,multiple_changes
7,0,0,0,35,0,normal
8,0,0,0,37,0,normal
8,0,0,0,37,0,normal
8,0,0,0,6,0,normal
8,0,0,0,26,0,normal
8,0,0,0,3,0,normal
9,0,0,0,24,0,normal
9,0,0,0,35,0,normal
9,0,0,0,30,0,normal
10,0,0,0,35,0,normal
10,0,0,0,36,0,normal
10,0,0,0,33,0,normal
10,0,0,0,36,0,normal
11,0,0,0,37,0,normal
11,0,0,0,35,0,normal
11,0,0,0,33,0,normal
11,0,0,0,34,0,normal
11,0,0,0,30,0,normal
11,0,0,0,38,0,normal
12,0,0,0,30,0,normal
13,0,0,0,31,0,normal
13,0,0,0,30,0,normal
13,0,0,0,32,0,normal
13,0,0,0,38,0,normal
14,0,0,0,28,0,normal
14,0,0,0,33,0,normal
14,0,0,0,35,0,normal
14,0,0,0,36,0,normal
14,0,0,0,31,0,normal
14,0,0,0,38,0,normal
14,0,0,0,42,0,normal
15,0,0,0,33,0,normal
15,0,0,0,36,0,normal
15,0,0,0,34,0,normal
15,0,0,0,36,0,normal
15,0,0,0,29,0,normal
16,0,0,0,25,0,normal
16,0,0,0,29,0,normal
16,0,0,0,31,0,normal
16,0,0,0,10,0,normal
16,0,0,0,30,0,normal
16,0,0,0,35,0,normal
17,0,0,0,24,0,normal
17,0,0,0,32,0,normal
17,0,0,0,37,0,normal
17,0,0,0,26,0,normal
17,0,0,0,25,0,normal
17,0,0,0,24,0,normal
18,0,0,0,23,0,normal
18,0,0,0,7,0,normal
19,0,0,0,33,0,normal
19,0,0,0,8,0,normal
0,1,1,0,31,1,multiple_changes
7,0,0,0,31,0,normal
7,0,0,0,30,0,normal
8,0,0,0,25,0,normal
8,0,0,0,30,0,normal
8,0,0,0,34,0,normal
8,0,0,0,6,0,normal
9,0,0,0,32,0,normal
9,0,0,0,11,0,normal
9,0,0,0,31,0,normal
9,0,0,0,35,0,normal
9,0,0,0,26,0,normal
10,0,0,0,30,0,normal
10,0,0,0,27,0,normal
10,0,0,0,32,0,normal
10,0,0,0,44,0,normal
10,0,0,0,37,0,normal
10,0,0,0,35,0,normal
10,0,0,0,41,0,normal
11,0,0,0,38,0,normal
11,0,0,0,15,0,normal
11,0,0,0,39,0,normal
11,0,0,0,29,0,normal
11,1,0,0,38,1,new_ip
12,0,0,0,39,0,normal
12,0,0,0,33,0,normal
12,0,0,0,37,0,normal
12,0,0,0,8,0,normal
12,0,0,0,7,0,normal
13,0,0,0,30,0,normal
13,0,0,0,25,0,normal
13,0,0,0,45,0,normal
13,0,0,0,29,0,normal
14,0,0,0,25,0,normal
14,0,0,0,5,0,normal
14,0,0,0,14,0,normal
14,0,0,0,8,0,normal
14,0,0,0,5,0,normal
14,0,0,0,11,0,normal
14,0,0,0,7,0,normal
14,0,0,0,7,0,normal
14,0,0,0,2,0,normal
14,0,0,0,35,0,normal
15,0,0,0,18,0,normal
15,0,1,0,31,1,unusual_client
15,0,0,0,40,0,normal
15,0,0,0,26,0,normal
15,0,0,0,8,0,normal
16,0,0,0,29,0,normal
16,0,0,0,26,0,normal
16,0,0,0,31,0,normal
16,0,0,0,4,0,normal
17,0,0,0,32,0,normal
17,0,0,0,36,0,normal
17,0,0,0,31,0,normal
17,0,0,0,27,0,normal
18,0,1,0,32,1,unusual_client
18,0,0,0,11,0,normal
18,0,0,0,46,0,normal
19,0,0,0,27,0,normal
19,0,0,0,36,0,normal
19,0,0,0,40,0,normal
19,0,0,0,29,0,normal
1,1,1,0,34,1,multiple_changes
0,0,0,0,33,1,unusual_hour
8,0,0,0,43,0,normal
8,0,0,0,12,0,normal
9,0,0,0,6,0,normal
9,0,0,0,32,0,normal
9,0,0,0,21,0,normal
9,0,0,0,30,0,normal
9,0,0,0,27,0,normal
9,0,0,0,23,0,normal
10,0,0,0,31,0,normal
10,0,0,0,34,0,normal
11,0,0,0,32,0,normal
11,0,0,0,35,0,normal
11,0,0,0,7,0,normal
11,0,0,0,32,0,normal
11,0,0,0,26,0,normal
11,0,0,0,29,0,normal
11,0,0,0,38,0,normal
12,0,0,0,7,0,normal
12,0,0,0,36,0,normal
13,0,0,0,40,0,normal
13,0,0,0,26,0,normal
13,0,0,0,22,0,normal
14,0,0,0,28,0,normal
14,0,0,0,33,0,normal
14,0,0,0,4,0,normal
14,0,0,0,24,0,normal
14,0,0,0,37,0,normal
15,0,0,0,15,0,normal
15,0,0,0,39,0,normal
15,0,0,0,9,0,normal
15,0,0,0,11,0,normal
16,0,0,0,25,0,normal
16,0,0,0,31,0,normal
16,0,0,0,23,0,normal
16,0,0,0,44,0,normal
16,0,0,0,29,0,normal
16,0,0,0,37,0,normal
16,0,0,0,8,0,normal
16,0,0,0,34,0,normal
17,0,0,0,33,0,normal
17,0,0,0,12,0,normal
18,0,0,0,38,0,normal
18,0,0,0,28,0,normal
18,0,0,0,33,0,normal
18,0,0,0,23,0,normal
18,0,0,0,27,0,normal
19,0,0,0,28,0,normal
19,0,0,0,33,0,normal
19,0,0,0,33,0,normal
19,0,0,0,22,0,normal
19,0,0,0,24,0,normal
1,0,0,0,18,1,unusual_hour
4,0,0,0,33,1,unusual_hour
7,0,0,0,11,0,normal
7,0,0,0,30,0,normal
7,0,0,0,32,0,normal
7,0,0,0,28,0,normal
7,0,0,0,29,1,unusual_client
8,0,0,0,26,0,normal
8,0,0,0,9,0,normal
8,0,0,0,26,0,normal
8,0,0,0,38,0,normal
9,0,0,0,33,0,normal
9,0,0,0,31,0,normal
9,0,0,0,37,0,normal
9,0,0,0,34,0,normal
9,0,0,0,34,0,normal
10,0,0,0,22,0,normal
10,0,0,0,31,0,normal
10,0,0,0,9,0,normal
10,0,0,0,33,0,normal
10,0,0,0,34,0,normal
10,0,0,0,33,0,normal
10,0,0,0,27,0,normal
11,0,0,0,33,0,normal
11,0,0,0,35,0,normal
11,0,0,0,28,0,normal
11,1,0,0,38,1,new_ip
12,0,0,0,34,0,normal
12,0,0,0,44,0,normal
12,0,0,0,29,0,normal
12,0,0,0,41,0,normal
12,0,0,0,34,1,unusual_client
13,0,0,0,37,0,normal
13,0,0,0,36,0,normal
13,0,0,0,40,0,normal
13,0,0,0,32,0,normal
13,0,0,0,28,0,normal
13,0,0,0,26,0,normal
14,0,0,0,28,0,normal
14,0,0,0,35,0,normal
14,0,0,0,33,0,normal
14,0,0,0,31,0,normal
14,0,0,0,11,0,normal
15,0,0,0,27,0,normal
15,0,0,0,2,0,normal
15,0,0,0,31,0,normal
15,0,0,0,32,0,normal
16,0,0,0,4,0,normal
16,0,0,0,16,0,normal
16,0,0,0,35,0,normal
16,0,0,0,36,0,normal
16,1,0,0,31,1,new_ip
16,0,0,0,2,0,normal
17,0,0,0,42,0,normal
18,0,0,0,27,0,normal
18,0,0,0,37,0,normal
18,0,0,0,27,0,normal
18,0,0,0,40,0,normal
18,0,0,0,44,0,normal
18,0,0,0,38,0,normal
7,0,0,0,28,0,normal
7,0,0,0,25,0,normal
8,0,0,0,23,0,normal
8,0,0,0,10,0,normal
8,0,0,0,28,0,normal
8,0,0,0,32,0,normal
8,0,0,0,36,0,normal
9,0,0,0,34,0,normal
9,0,0,0,26,0,normal
9,0,0,0,30,0,normal
9,0,0,0,29,0,normal
9,0,0,0,31,0,normal
9,0,0,0,28,0,normal
9,0,0,0,27,0,normal
10,0,0,0,22,0,normal
10,0,0,0,8,0,normal
10,0,0,0,28,0,normal
10,0,0,0,19,0,normal
10,0,0,0,34,0,normal
10,0,0,0,33,0,normal
10,0,0,0,34,0,normal
11,0,0,0,6,0,normal
11,0,0,0,8,0,normal
11,0,0,0,6,0,normal
11,0,0,0,20,0,normal
12,0,0,0,32,0,normal
12,0,0,0,35,0,normal
12,0,0,0,45,0,normal
12,0,0,0,24,0,normal
12,0,0,0,32,0,normal
12,0,0,0,43,0,normal
12,0,0,0,34,0,normal
12,0,0,0,30,0,normal
13,0,0,0,43,0,normal
13,0,0,0,7,0,normal
13,0,0,0,8,0,normal
14,0,0,0,8,0,normal
14,0,0,0,24,0,normal
14,0,0,0,41,0,normal
14,0,0,0,39,0,normal
14,0,0,0,35,0,normal
14,0,0,0,23,0,normal
14,0,0,0,7,0,normal
14,0,0,0,7,0,normal
15,0,0,0,7,0,normal
15,0,0,0,36,0,normal
15,0,0,0,30,0,normal
15,0,1,0,32,1,unusual_client
15,0,0,0,10,0,normal
15,0,0,0,34,0,normal
15,0,0,0,29,0,normal
15,0,0,0,29,0,normal
15,0,0,0,33,0,normal
15,0,0,0,32,0,normal
15,0,0,0,41,0,normal
16,0,0,0,21,0,normal
16,0,0,0,45,0,normal
16,0,0,0,30,0,normal
16,0,0,0,6,0,normal
16,0,0,0,35,0,normal
17,0,0,0,31,0,normal
17,0,0,0,8,0,normal
17,0,0,0,31,0,normal
17,0,0,0,39,0,normal
17,0,0,0,34,0,normal
17,0,0,0,30,0,normal
17,0,0,0,29,0,normal
18,0,0,0,10,0,normal
18,0,0,0,34,0,normal
19,0,0,0,7,0,normal
7,0,0,0,28,0,normal
7,0,0,0,28,0,normal
8,0,0,0,39,0,normal
8,0,0,0,34,0,normal
8,0,0,0,8,0,normal
8,0,0,0,34,0,normal
8,0,0,0,36,0,normal
8,0,0,0,39,0,normal
8,0,0,0,29,0,normal
9,0,0,0,34,0,normal
9,0,0,0,35,0,normal
9,0,0,0,36,0,normal
9,0,0,0,32,0,normal
10,0,0,0,4,0,normal
10,0,0,0,35,0,normal
10,0,0,0,6,0,normal
10,0,0,0,29,0,normal
10,0,0,0,35,0,normal
10,0,0,0,27,0,normal
10,0,0,0,12,0,normal
11,0,0,0,35,0,normal
11,0,0,0,33,0,normal
12,0,0,0,36,0,normal
12,0,0,0,28,0,normal
12,0,0,0,33,0,normal
12,0,0,0,35,0,normal
12,0,0,0,39,0,normal
13,0,0,0,9,0,normal
13,0,0,0,42,0,normal
13,0,0,0,28,0,normal
13,0,0,0,32,0,normal
13,0,0,0,10,0,normal
13,0,0,0,23,0,normal
14,0,0,0,34,0,normal
14,0,0,0,22,0,normal
14,0,0,0,35,0,normal
14,0,0,0,37,0,normal
14,0,0,0,8,0,normal
14,0,0,0,8,0,normal
14,0,0,0,38,0,normal
14,0,0,0,40,0,normal
14,0,0,0,7,0,normal
14,0,0,0,12,0,normal
15,0,0,0,28,0,normal
15,0,0,0,43,0,normal
15,0,0,0,31,0,normal
15,0,0,0,31,0,normal
15,0,0,0,9,0,normal
15,0,0,0,4,0,normal
15,0,0,0,31,0,normal
15,0,1,0,34,1,unusual_client
16,0,0,0,47,0,normal
16,0,0,0,8,0,normal
16,0,0,0,35,0,normal
16,0,0,0,38,0,normal
17,0,0,0,33,0,normal
17,0,0,0,21,0,normal
17,0,0,0,42,0,normal
18,0,0,0,33,0,normal
18,0,0,0,36,0,normal
19,0,0,0,28,0,normal
19,0,0,0,30,0,normal
8,0,0,0,28,0,normal
8,0,0,0,33,0,normal
9,0,0,0,34,0,normal
9,0,0,0,30,0,normal
9,0,0,0,31,0,normal
9,0,0,0,25,0,normal
9,0,0,0,35,0,normal
9,0,0,0,26,0,normal
9,0,0,0,34,0,normal
9,0,0,0,31,0,normal
10,0,0,0,32,0,normal
10,0,0,0,23,0,normal
11,0,0,0,10,0,normal
11,0,0,0,37,0,normal
11,0,0,0,34,0,normal
11,0,0,0,23,0,normal
11,0,0,0,27,0,normal
11,0,0,0,29,0,normal
12,0,0,0,7,0,normal
12,0,0,0,35,0,normal
13,0,0,0,44,0,normal
13,0,0,0,25,0,normal
13,0,0,0,3,0,normal
13,0,0,0,39,0,normal
13,1,0,0,4,1,new_ip
13,0,0,0,9,0,normal
14,0,0,0,30,0,normal
14,0,0,0,29,0,normal
15,0,0,0,36,0,normal
15,0,0,0,28,0,normal
15,0,0,0,41,0,normal
15,0,0,0,38,0,normal
15,0,0,0,10,0,normal
15,0,0,0,39,0,normal
15,0,0,0,29,0,normal
16,0,0,0,32,0,normal
16,0,0,0,35,0,normal
16,0,0,0,30,0,normal
16,0,0,0,37,0,normal
16,0,0,0,32,0,normal
16,0,0,0,35,0,normal
16,0,0,0,35,0,normal
16,0,0,0,27,0,normal
16,0,0,0,36,0,normal
17,0,0,0,38,0,normal
17,0,0,0,35,0,normal
17,0,0,0,8,0,normal
17,0,0,0,42,0,normal
18,0,0,0,30,0,normal
18,0,0,0,11,0,normal
19,0,0,0,35,0,normal
0,0,0,0,12,1,unusual_hour
4,0,0,0,37,1,unusual_hour
7,0,0,0,37,0,normal
8,0,0,0,42,0,normal
8,0,0,0,27,0,normal
8,0,0,0,26,0,normal
8,0,0,0,45,0,normal
8,0,0,0,42,0,normal
8,0,0,0,33,0,normal
9,0,0,0,14,0,normal
9,0,0,0,36,0,normal
10,0,0,0,27,0,normal
10,0,0,0,40,0,normal
11,0,0,0,30,0,normal
11,0,0,0,27,0,normal
11,0,0,0,36,0,normal
11,0,0,0,21,0,normal
12,0,0,0,42,0,normal
12,0,0,0,33,0,normal
12,0,0,0,43,0,normal
12,0,0,0,8,0,normal
12,0,0,0,6,0,normal
13,0,0,0,28,0,normal
13,0,0,0,8,0,normal
13,0,0,0,43,0,normal
13,0,0,0,22,0,normal
14,0,0,0,32,0,normal
14,0,0,0,34,0,normal
14,0,0,0,35,0,normal
15,0,0,0,39,0,normal
15,0,0,0,26,0,normal
15,0,0,0,26,0,normal
15,0,0,0,33,0,normal
16,0,0,0,44,0,normal
16,0,0,0,36,0,normal
16,0,0,0,13,0,normal
16,0,0,0,46,0,normal
16,0,0,0,27,0,normal
16,0,0,0,36,0,normal
16,0,0,0,36,0,normal
16,0,0,0,7,0,normal
17,0,0,0,4,0,normal
17,0,0,0,6,0,normal
17,0,0,0,29,0,normal
17,0,0,0,40,0,normal
18,0,0,0,27,0,normal
18,0,0,0,5,0,normal
18,0,0,0,36,0,normal
18,0,0,0,38,0,normal
18,0,0,0,30,0,normal
19,0,0,0,9,0,normal
19,0,0,0,23,0,normal
19,0,0,0,39,0,normal
3,0,0,0,29,1,unusual_hour
7,0,0,0,22,0,normal
7,0,0,0,30,0,normal
7,0,0,0,25,0,normal
9,0,0,0,31,0,normal
9,0,0,0,32,0,normal
9,0,0,0,30,0,normal
9,0,0,0,37,0,normal
9,0,0,0,9,0,normal
10,0,0,0,31,0,normal
10,0,0,0,28,0,normal
10,0,0,0,39,0,normal
10,0,0,0,7,0,normal
11,0,0,0,33,0,normal
11,0,0,0,38,0,normal
11,0,0,0,32,0,normal
11,0,0,0,41,0,normal
11,0,0,0,31,0,normal
12,0,0,0,40,0,normal
12,0,0,0,44,0,normal
12,0,0,0,34,0,normal
12,0,0,0,26,0,normal
12,0,0,0,34,0,normal
13,0,0,0,9,0,normal
13,0,0,0,29,0,normal
13,0,0,0,35,0,normal
13,0,0,0,33,0,normal
13,0,0,0,3,0,normal
13,0,0,0,32,0,normal
13,0,0,0,47,0,normal
14,0,0,0,37,0,normal
14,0,0,0,34,0,normal
14,0,0,0,45,0,normal
15,0,0,0,30,0,normal
15,0,0,0,22,0,normal
15,0,0,0,46,0,normal
15,0,0,0,26,0,normal
15,0,0,0,36,0,normal
16,0,0,0,37,0,normal
16,0,0,0,31,0,normal
16,0,0,0,34,0,normal
17,0,0,0,11,0,normal
17,0,0,0,36,0,normal
17,0,0,0,26,0,normal
17,0,0,0,32,0,normal
18,0,0,0,35,0,normal
18,0,0,0,34,0,normal
18,0,0,0,40,0,normal
18,0,0,0,45,0,normal
19,0,0,0,29,0,normal
7,0,0,0,35,0,normal
8,0,0,0,29,0,normal
8,0,0,0,36,0,normal
8,0,0,0,31,0,normal
8,0,0,0,41,0,normal
9,0,0,0,45,0,normal
9,0,0,0,34,0,normal
9,0,0,0,33,0,normal
9,0,0,0,8,0,normal
10,0,0,0,40,0,normal
10,0,0,0,33,0,normal
10,0,0,0,46,0,normal
10,0,0,0,5,0,normal
10,0,0,0,7,0,normal
10,0,0,0,4,0,normal
10,0,0,0,34,0,normal
11,0,0,0,34,0,normal
11,0,0,0,32,0,normal
11,0,0,0,39,0,normal
11,0,0,0,9,0,normal
11,0,0,0,7,0,normal
11,0,0,0,22,0,normal
11,0,0,0,44,0,normal
11,0,0,0,34,0,normal
11,0,0,0,32,0,normal
12,0,0,0,40,0,normal
12,0,0,0,36,0,normal
12,0,0,0,37,0,normal
12,0,0,0,43,0,normal
13,0,0,0,12,0,normal
13,0,0,0,38,0,normal
13,0,0,0,38,0,normal
13,0,0,0,9,0,normal
13,0,0,0,36,0,normal
13,0,0,0,41,0,normal
13,0,0,0,42,0,normal
14,0,0,0,11,0,normal
14,0,0,0,30,0,normal
14,0,0,0,37,0,normal
14,0,0,0,38,0,normal
14,0,0,0,37,0,normal
14,0,0,0,13,0,normal
14,0,0,0,27,0,normal
14,0,0,0,35,0,normal
15,0,0,0,19,0,normal
15,0,0,0,8,0,normal
15,0,0,0,39,0,normal
15,0,0,0,10,0,normal
15,0,0,0,33,0,normal
15,0,0,0,28,0,normal
16,0,0,0,27,0,normal
16,0,0,0,30,0,normal
16,0,0,0,36,0,normal
16,0,0,0,38,0,normal
17,0,0,0,27,0,normal
17,0,0,0,8,0,normal
17,0,0,0,36,0,normal
17,0,0,0,30,0,normal
17,0,0,0,6,0,normal
17,0,0,0,34,0,normal
18,0,0,0,31,0,normal
8,0,0,0,35,0,normal
9,0,0,0,23,0,normal
9,0,0,0,38,0,normal
9,0,0,0,31,0,normal
9,0,0,0,28,0,normal
9,0,0,0,8,0,normal
9,0,0,0,45,0,normal
9,0,0,0,32,0,normal
9,0,0,0,36,0,normal
10,0,0,0,27,0,normal
10,0,0,0,33,0,normal
10,0,0,0,5,0,normal
10,0,0,0,24,0,normal
10,0,0,0,33,0,normal
11,0,0,0,11,0,normal
11,0,0,0,25,0,normal
11,0,1,0,32,1,unusual_client
11,0,0,0,9,0,normal
11,0,0,0,40,0,normal
11,0,0,0,30,0,normal
11,0,0,0,36,0,normal
11,0,0,0,23,0,normal
11,0,0,0,35,0,normal
12,0,0,0,29,0,normal
12,0,0,0,48,0,normal
12,0,0,0,24,0,normal
12,0,0,0,5,0,normal
12,0,0,0,5,0,normal
12,0,0,0,25,0,normal
12,0,0,0,27,0,normal
13,0,0,0,37,0,normal
13,0,0,0,8,0,normal
13,0,0,0,39,0,normal
13,0,0,0,8,0,normal
13,0,0,0,44,0,normal
13,0,0,0,34,0,normal
14,0,0,0,7,0,normal
14,0,0,0,39,0,normal
14,0,0,0,37,0,normal
14,0,0,0,12,0,normal
14,0,0,0,6,0,normal
15,0,0,0,4,0,normal
15,0,0,0,29,0,normal
15,0,0,0,33,0,normal
15,0,0,0,39,0,normal
15,0,0,0,31,0,normal
15,0,0,0,35,0,normal
16,0,0,0,23,0,normal
16,0,0,0,25,0,normal
16,0,0,0,43,0,normal
16,0,0,0,32,0,normal
17,0,0,0,36,0,normal
17,0,0,0,35,0,normal
17,0,0,0,6,0,normal
17,0,0,0,8,0,normal
17,0,0,0,9,0,normal
18,0,0,0,32,0,normal
18,0,0,0,8,0,normal
19,0,0,0,10,0,normal
3,0,0,0,35,1,unusual_hour
5,0,0,0,36,1,unusual_hour
7,0,0,0,34,0,normal
8,0,0,0,28,0,normal
8,0,0,0,40,0,normal
8,0,0,0,32,0,normal
8,0,0,0,11,0,normal
8,0,1,0,39,1,unusual_client
9,0,0,0,40,0,normal
9,0,0,0,33,0,normal
9,0,0,0,24,0,normal
9,0,0,0,10,0,normal
9,0,0,0,35,0,normal
10,0,0,0,37,0,normal
10,0,0,0,41,0,normal
10,0,0,0,42,0,normal
11,0,0,0,37,0,normal
11,0,0,0,40,0,normal
11,0,0,0,32,0,normal
11,0,0,0,9,0,normal
11,0,0,0,31,0,normal
12,0,0,0,34,0,normal
12,0,0,0,44,0,normal
12,0,0,0,7,0,normal
12,0,0,0,33,0,normal
13,0,0,0,36,0,normal
13,0,0,0,20,0,normal
14,0,0,0,12,0,normal
14,0,0,0,38,0,normal
14,0,0,0,36,0,normal
14,0,0,0,6,0,normal
14,0,0,0,10,0,normal
14,0,0,0,33,0,normal
14,0,0,0,24,0,normal
15,0,0,0,34,0,normal
15,0,0,0,4,0,normal
16,0,0,0,28,0,normal
16,0,0,0,40,0,normal
16,0,0,0,35,0,normal
16,0,0,0,34,0,normal
17,0,0,0,33,0,normal
17,0,0,0,37,0,normal
17,0,0,0,22,0,normal
17,0,0,0,35,0,normal
17,0,1,0,33,1,unusual_client
17,0,0,0,31,0,normal
17,0,0,0,34,0,normal
17,0,0,0,43,0,normal
17,0,0,0,33,0,normal
18,0,0,0,13,0,normal
18,0,0,0,10,0,normal
18,0,0,0,5,0,normal
19,0,0,0,6,0,normal
19,0,0,0,8,0,normal
4,0,0,0,41,1,unusual_hour
7,0,0,0,43,0,normal
8,0,0,0,48,0,normal
8,1,0,0,7,1,new_ip
8,0,0,0,36,0,normal
8,0,0,0,35,0,normal
8,0,0,0,33,0,normal
8,0,0,0,24,0,normal
9,0,0,0,36,0,normal
9,0,0,0,30,0,normal
9,0,0,0,8,0,normal
9,0,0,0,39,0,normal
9,0,0,0,29,0,normal
9,0,0,0,6,0,normal
9,0,0,0,37,0,normal
10,0,0,0,34,0,normal
10,0,0,0,38,0,normal
10,0,0,0,35,0,normal
10,0,0,0,3,0,normal
11,1,0,0,35,1,new_ip
11,0,0,0,32,0,normal
11,0,0,0,26,0,normal
11,0,0,0,28,0,normal
11,0,0,0,37,0,normal
11,0,0,0,13,0,normal
11,0,0,0,36,0,normal
12,0,0,0,34,0,normal
12,0,0,0,31,0,normal
12,0,0,0,34,0,normal
12,0,0,0,26,0,normal
12,0,0,0,31,0,normal
12,0,0,0,11,0,normal
12,0,0,0,31,0,normal
13,0,0,0,28,0,normal
13,0,0,0,37,0,normal
14,0,0,0,37,0,normal
14,0,0,0,41,0,normal
14,0,0,0,8,0,normal
14,0,0,0,46,0,normal
14,0,0,0,36,0,normal
14,0,0,0,36,0,normal
14,0,0,0,39,1,unusual_client
14,0,0,0,37,0,normal
15,0,0,0,29,0,normal
15,0,0,0,12,0,normal
15,0,0,0,33,0,normal
15,0,0,0,35,0,normal
15,0,0,0,36,0,normal
15,0,0,0,42,0,normal
16,0,0,0,37,0,normal
16,0,0,0,24,0,normal
16,0,0,0,8,0,normal
16,0,1,0,49,1,unusual_client
16,0,0,0,33,0,normal
17,0,0,0,31,0,normal
17,0,0,0,33,0,normal
17,0,0,0,4,0,normal
18,0,0,0,43,0,normal
18,0,0,0,36,0,normal
18,0,0,0,25,0,normal
18,0,0,0,33,0,normal
18,0,0,0,10,0,normal
2,1,0,0,32,1,multiple_changes
3,1,1,0,25,1,multiple_changes
5,0,0,0,29,1,unusual_hour
7,0,0,0,8,0,normal
8,0,0,0,37,0,normal
8,0,0,0,30,0,normal
8,0,0,0,10,0,normal
9,0,0,0,47,0,normal
9,0,0,0,34,0,normal
9,0,0,0,31,0,normal
10,0,0,0,46,0,normal
10,0,0,0,32,0,normal
10,0,0,0,37,0,normal
11,0,0,0,41,0,normal
11,0,0,0,30,0,normal
11,0,0,0,24,0,normal
11,0,0,0,35,0,normal
11,0,0,0,48,0,normal
12,0,0,0,46,0,normal
12,0,0,0,31,0,normal
12,0,0,0,35,0,normal
12,0,0,0,28,0,normal
12,0,0,0,9,0,normal
12,0,0,0,30,0,normal
12,0,0,0,35,0,normal
12,0,0,0,23,0,normal
13,0,0,0,49,0,normal
13,0,0,0,30,0,normal
13,0,0,0,7,0,normal
13,0,0,0,38,0,normal
13,0,0,0,6,0,normal
13,0,0,0,50,0,normal
13,0,0,0,41,0,normal
14,0,0,0,5,0,normal
14,0,0,0,38,0,normal
14,0,0,0,5,0,normal
14,0,0,0,30,0,normal
15,0,0,0,32,0,normal
15,0,0,0,47,0,normal
15,0,0,0,38,0,normal
15,0,0,0,26,0,normal
15,0,0,0,37,0,normal
15,0,0,0,27,0,normal
15,0,0,0,30,0,normal
15,0,0,0,35,0,normal
15,0,0,0,33,0,normal
16,0,0,0,8,0,normal
16,0,0,0,33,0,normal
16,0,0,0,37,0,normal
16,0,0,0,37,0,normal
16,0,0,0,23,0,normal
17,0,0,0,25,0,normal
17,0,0,0,24,0,normal
17,0,0,0,32,0,normal
17,0,0,0,8,0,normal
18,0,0,0,37,0,normal
18,0,0,0,13,0,normal
18,1,0,0,44,1,new_ip
19,0,0,0,6,0,normal
19,0,0,0,44,0,normal
19,0,0,0,44,0,normal
5,0,0,0,36,1,unusual_hour
8,0,0,0,36,0,normal
8,0,0,0,8,0,normal
8,0,0,0,47,0,normal
9,0,0,0,31,0,normal
9,0,0,0,7,0,normal
9,0,0,0,15,0,normal
9,0,0,0,37,0,normal
9,0,0,0,4,0,normal
10,0,0,0,35,0,normal
10,0,0,0,11,0,normal
10,0,0,0,28,0,normal
11,0,0,0,24,0,normal
11,0,0,0,32,0,normal
11,0,0,0,36,0,normal
11,0,0,0,37,0,normal
12,0,0,0,34,0,normal
12,0,0,0,27,0,normal
12,0,0,0,14,0,normal
13,0,0,0,32,0,normal
13,0,0,0,51,0,normal
14,0,0,0,38,0,normal
14,0,0,0,31,0,normal
14,0,0,0,22,0,normal
14,0,0,0,9,0,normal
14,0,0,0,35,0,normal
15,0,0,0,23,0,normal
15,0,0,0,36,0,normal
15,0,0,0,39,0,normal
15,0,0,0,32,0,normal
15,0,0,0,35,0,normal
15,0,0,0,31,0,normal
15,0,0,0,39,0,normal
15,0,0,0,34,0,normal
16,0,0,0,45,0,normal
