hour_of_day,is_new_ip,is_new_device,recent_failures_15min,history_size,synthetic_label,anomaly_type,predicted_anomaly,decision_score
7,0,0,0,30,0,normal,0,0.13687930635365075
8,0,0,0,25,0,normal,0,0.17885325009193964
8,0,0,0,30,0,normal,0,0.17798003922172384
8,0,0,0,34,0,normal,0,0.15964575013451715
8,0,0,0,6,0,normal,0,0.1914055412374564
9,0,0,0,32,0,normal,0,0.1923971057483485
9,0,0,0,11,0,normal,0,0.214603161012132
9,0,0,0,31,0,normal,0,0.19920542347462783
9,0,0,0,35,0,normal,0,0.1773201387271819
9,0,0,0,26,0,normal,0,0.20150049572757467
10,0,0,0,30,0,normal,0,0.20567068634415492
10,0,0,0,27,0,normal,0,0.20260336302936788
10,0,0,0,32,0,normal,0,0.19717911430651786
10,0,0,0,44,0,normal,0,0.0991846646098341
10,0,0,0,37,0,normal,0,0.16968712732093322
10,0,0,0,35,0,normal,0,0.18473240099183008
10,0,0,0,41,0,normal,0,0.13669583105431016
11,0,0,0,38,0,normal,0,0.16707751914932029
11,0,0,0,15,0,normal,0,0.23249952798735113
11,0,0,0,39,0,normal,0,0.15962746691588436
11,0,0,0,29,0,normal,0,0.215230170265448
11,1,0,0,38,1,new_ip,1,-0.026712746466899362
12,0,0,0,39,0,normal,0,0.1680120078546159
12,0,0,0,33,0,normal,0,0.20991310835464994
12,0,0,0,37,0,normal,0,0.18514579229104716
12,0,0,0,8,0,normal,0,0.22761636813574992
12,0,0,0,7,0,normal,0,0.2295771571656942
13,0,0,0,30,0,normal,0,0.20848966964909443
13,0,0,0,25,0,normal,0,0.2101365138672895
13,0,0,0,45,0,normal,0,0.09710099012097007
13,0,0,0,29,0,normal,0,0.2097230401492547
14,0,0,0,25,0,normal,0,0.20674286706613176
14,0,0,0,5,0,normal,0,0.2231360968082869
14,0,0,0,14,0,normal,0,0.22744183795938328
14,0,0,0,8,0,normal,0,0.2286537355675654
14,0,0,0,5,0,normal,0,0.2231360968082869
14,0,0,0,11,0,normal,0,0.23278520949343118
14,0,0,0,7,0,normal,0,0.229929523566611
14,0,0,0,7,0,normal,0,0.229929523566611
14,0,0,0,2,0,normal,0,0.20300888146728724
14,0,0,0,35,0,normal,0,0.1896956244041783
15,0,0,0,18,0,normal,0,0.22094787179354658
15,0,1,0,31,1,unusual_client,1,-0.020056283703456135
15,0,0,0,40,0,normal,0,0.1565739637476219
15,0,0,0,26,0,normal,0,0.20578377187343838
15,0,0,0,8,0,normal,0,0.22755292219636564
16,0,0,0,29,0,normal,0,0.20313509311402955
16,0,0,0,26,0,normal,0,0.20902158923898062
16,0,0,0,31,0,normal,0,0.2007117260280154
16,0,0,0,4,0,normal,0,0.20109161409832682
17,0,0,0,32,0,normal,0,0.18178199922801092
17,0,0,0,36,0,normal,0,0.16939682344042
17,0,0,0,31,0,normal,0,0.18970174984200916
17,0,0,0,27,0,normal,0,0.19074957660845215
18,0,1,0,32,1,unusual_client,1,-0.038549137385888055
18,0,0,0,11,0,normal,0,0.1718464868636283
18,0,0,0,46,0,normal,0,0.04734323034064736
19,0,0,0,27,0,normal,0,0.10345000940285354
19,0,0,0,36,0,normal,0,0.07831559648812414
19,0,0,0,40,0,normal,0,0.061176449817843315
19,0,0,0,29,0,normal,0,0.10160172620363439
1,1,1,0,34,1,multiple_changes,1,-0.11844130716197299
0,0,0,0,33,1,unusual_hour,1,-0.027707697666852327
8,0,0,0,43,0,normal,0,0.07429539331715018
8,0,0,0,12,0,normal,0,0.194222543388766
9,0,0,0,6,0,normal,0,0.21379666836596828
9,0,0,0,32,0,normal,0,0.1923971057483485
9,0,0,0,21,0,normal,0,0.2088163534667688
9,0,0,0,30,0,normal,0,0.20190255184999206
9,0,0,0,27,0,normal,0,0.19813419102281077
9,0,0,0,23,0,normal,0,0.20612958757759225
10,0,0,0,31,0,normal,0,0.2037053374015007
10,0,0,0,34,0,normal,0,0.19066348446531733
11,0,0,0,32,0,normal,0,0.20289403902740066
11,0,0,0,35,0,normal,0,0.19137399493832713
11,0,0,0,7,0,normal,0,0.229845467654882
11,0,0,0,32,0,normal,0,0.20289403902740066
11,0,0,0,26,0,normal,0,0.21520666828267
11,0,0,0,29,0,normal,0,0.215230170265448
11,0,0,0,38,0,normal,0,0.16707751914932029
12,0,0,0,7,0,normal,0,0.2295771571656942
12,0,0,0,36,0,normal,0,0.19211973173482305
13,0,0,0,40,0,normal,0,0.1594667618938675
13,0,0,0,26,0,normal,0,0.21058045451871465
13,0,0,0,22,0,normal,0,0.21401160854814055
14,0,0,0,28,0,normal,0,0.20465489730294772
14,0,0,0,33,0,normal,0,0.1988380277554928
14,0,0,0,4,0,normal,0,0.21614951115104586
14,0,0,0,24,0,normal,0,0.20829726752725242
14,0,0,0,37,0,normal,0,0.1768371984132518
15,0,0,0,15,0,normal,0,0.22608544963573823
15,0,0,0,39,0,normal,0,0.16617652643273018
15,0,0,0,9,0,normal,0,0.23055573056322076
15,0,0,0,11,0,normal,0,0.22704215564488078
16,0,0,0,25,0,normal,0,0.20624386253234678
16,0,0,0,31,0,normal,0,0.2007117260280154
16,0,0,0,23,0,normal,0,0.20930864324467818
16,0,0,0,44,0,normal,0,0.10530739777237674
16,0,0,0,29,0,normal,0,0.20313509311402955
16,0,0,0,37,0,normal,0,0.1744539993645285
16,0,0,0,8,0,normal,0,0.21772055931744666
16,0,0,0,34,0,normal,0,0.18900352737981008
17,0,0,0,33,0,normal,0,0.1797514826477763
17,0,0,0,12,0,normal,0,0.20425985226227417
18,0,0,0,38,0,normal,0,0.11980221656606815
18,0,0,0,28,0,normal,0,0.1661848158144394
18,0,0,0,33,0,normal,0,0.1529552543553796
18,0,0,0,23,0,normal,0,0.1695291979354237
18,0,0,0,27,0,normal,0,0.16799293627549972
19,0,0,0,28,0,normal,0,0.1026982781365613
19,0,0,0,33,0,normal,0,0.08905525455590135
19,0,0,0,33,0,normal,0,0.08905525455590135
19,0,0,0,22,0,normal,0,0.1033942589988891
19,0,0,0,24,0,normal,0,0.1022126223676052
1,0,0,0,18,1,unusual_hour,1,-0.010260580382949414
4,0,0,0,33,1,unusual_hour,0,0.047722326357024225
7,0,0,0,11,0,normal,0,0.14818557784764474
7,0,0,0,30,0,normal,0,0.13687930635365075
7,0,0,0,32,0,normal,0,0.12691636077728163
7,0,0,0,28,0,normal,0,0.13299822215843482
7,0,0,0,29,1,unusual_client,0,0.1336639582590411
8,0,0,0,26,0,normal,0,0.17867712924636614
8,0,0,0,9,0,normal,0,0.19137067220005344
8,0,0,0,26,0,normal,0,0.17867712924636614
8,0,0,0,38,0,normal,0,0.1279906975782028
9,0,0,0,33,0,normal,0,0.18886698259495455
9,0,0,0,31,0,normal,0,0.19920542347462783
9,0,0,0,37,0,normal,0,0.16331912713105196
9,0,0,0,34,0,normal,0,0.18319989191489888
9,0,0,0,34,0,normal,0,0.18319989191489888
10,0,0,0,22,0,normal,0,0.2167662691391543
10,0,0,0,31,0,normal,0,0.2037053374015007
10,0,0,0,9,0,normal,0,0.22342058672450144
10,0,0,0,33,0,normal,0,0.19579379334345975
10,0,0,0,34,0,normal,0,0.19066348446531733
10,0,0,0,33,0,normal,0,0.19579379334345975
10,0,0,0,27,0,normal,0,0.20260336302936788
11,0,0,0,33,0,normal,0,0.201955779782089
11,0,0,0,35,0,normal,0,0.19137399493832713
11,0,0,0,28,0,normal,0,0.21425672238024218
11,1,0,0,38,1,new_ip,1,-0.026712746466899362
12,0,0,0,34,0,normal,0,0.20348184674578546
12,0,0,0,44,0,normal,0,0.11120353950108675
12,0,0,0,29,0,normal,0,0.21732224440768672
12,0,0,0,41,0,normal,0,0.15030968977865483
12,0,0,0,34,1,unusual_client,0,0.20348184674578546
13,0,0,0,37,0,normal,0,0.1814972649939247
13,0,0,0,36,0,normal,0,0.1868525559530672
13,0,0,0,40,0,normal,0,0.1594667618938675
13,0,0,0,32,0,normal,0,0.20137742537476655
13,0,0,0,28,0,normal,0,0.20927630155964283
13,0,0,0,26,0,normal,0,0.21058045451871465
14,0,0,0,28,0,normal,0,0.20465489730294772
14,0,0,0,35,0,normal,0,0.1896956244041783
14,0,0,0,33,0,normal,0,0.1988380277554928
14,0,0,0,31,0,normal,0,0.20271088446254604
14,0,0,0,11,0,normal,0,0.23278520949343118
15,0,0,0,27,0,normal,0,0.19908590509871443
15,0,0,0,2,0,normal,0,0.19439161375140585
15,0,0,0,31,0,normal,0,0.20062539995621587
15,0,0,0,32,0,normal,0,0.19470133476153
16,0,0,0,4,0,normal,0,0.20109161409832682
16,0,0,0,16,0,normal,0,0.21924992960212042
16,0,0,0,35,0,normal,0,0.1882574996253114
16,0,0,0,36,0,normal,0,0.18417980300535625
16,1,0,0,31,1,new_ip,1,-0.01732613443998443
16,0,0,0,2,0,normal,0,0.18697593940909185
17,0,0,0,42,0,normal,0,0.11382407713782428
18,0,0,0,27,0,normal,0,0.16799293627549972
18,0,0,0,37,0,normal,0,0.12602400676819248
18,0,0,0,27,0,normal,0,0.16799293627549972
18,0,0,0,40,0,normal,0,0.10799482151769646
18,0,0,0,44,0,normal,0,0.06263289997378463
18,0,0,0,38,0,normal,0,0.11980221656606815
7,0,0,0,28,0,normal,0,0.13299822215843482
7,0,0,0,25,0,normal,0,0.13272372758720408
8,0,0,0,23,0,normal,0,0.1875623882659983
8,0,0,0,10,0,normal,0,0.19047100323386484
8,0,0,0,28,0,normal,0,0.17628345650596217
8,0,0,0,32,0,normal,0,0.16808378909345445
8,0,0,0,36,0,normal,0,0.14785654346325328
9,0,0,0,34,0,normal,0,0.18319989191489888
9,0,0,0,26,0,normal,0,0.20150049572757467
9,0,0,0,30,0,normal,0,0.20190255184999206
9,0,0,0,29,0,normal,0,0.2021198201159909
9,0,0,0,31,0,normal,0,0.19920542347462783
9,0,0,0,28,0,normal,0,0.20080566912268127
9,0,0,0,27,0,normal,0,0.19813419102281077
10,0,0,0,22,0,normal,0,0.2167662691391543
10,0,0,0,8,0,normal,0,0.2191406770499863
10,0,0,0,28,0,normal,0,0.20723635528444007
10,0,0,0,19,0,normal,0,0.21688715049150614
10,0,0,0,34,0,normal,0,0.19066348446531733
10,0,0,0,33,0,normal,0,0.19579379334345975
10,0,0,0,34,0,normal,0,0.19066348446531733
11,0,0,0,6,0,normal,0,0.2276536669386638
11,0,0,0,8,0,normal,0,0.22896908381966757
11,0,0,0,6,0,normal,0,0.2276536669386638
11,0,0,0,20,0,normal,0,0.220157396583758
12,0,0,0,32,0,normal,0,0.20951400684426547
12,0,0,0,35,0,normal,0,0.1990652608495984
12,0,0,0,45,0,normal,0,0.10179748410739142
12,0,0,0,24,0,normal,0,0.21919666203812377
12,0,0,0,32,0,normal,0,0.20951400684426547
12,0,0,0,43,0,normal,0,0.1215889657008743
12,0,0,0,34,0,normal,0,0.20348184674578546
12,0,0,0,30,0,normal,0,0.21669744514067024
13,0,0,0,43,0,normal,0,0.11659973586650263
13,0,0,0,7,0,normal,0,0.23065626848063386
13,0,0,0,8,0,normal,0,0.2303721700922246
14,0,0,0,8,0,normal,0,0.2286537355675654
14,0,0,0,24,0,normal,0,0.20829726752725242
14,0,0,0,41,0,normal,0,0.1498633248083464
14,0,0,0,39,0,normal,0,0.16566370991206508
14,0,0,0,35,0,normal,0,0.1896956244041783
14,0,0,0,23,0,normal,0,0.2125931641581833
14,0,0,0,7,0,normal,0,0.229929523566611
14,0,0,0,7,0,normal,0,0.229929523566611
15,0,0,0,7,0,normal,0,0.22669546939673318
15,0,0,0,36,0,normal,0,0.18281843444156248
15,0,0,0,30,0,normal,0,0.2022662480749473
15,0,1,0,32,1,unusual_client,1,-0.02300339836930887
15,0,0,0,10,0,normal,0,0.22724538428193714
15,0,0,0,34,0,normal,0,0.18736511826356944
15,0,0,0,29,0,normal,0,0.20428549750680236
15,0,0,0,29,0,normal,0,0.20428549750680236
15,0,0,0,33,0,normal,0,0.19351497250083233
15,0,0,0,32,0,normal,0,0.19470133476153
15,0,0,0,41,0,normal,0,0.14852556374292208
16,0,0,0,21,0,normal,0,0.20771449888545945
16,0,0,0,45,0,normal,0,0.09702231375308412
16,0,0,0,30,0,normal,0,0.20202284116148783
16,0,0,0,6,0,normal,0,0.21287903969895605
16,0,0,0,35,0,normal,0,0.1882574996253114
17,0,0,0,31,0,normal,0,0.18970174984200916
17,0,0,0,8,0,normal,0,0.2036598619007517
17,0,0,0,31,0,normal,0,0.18970174984200916
17,0,0,0,39,0,normal,0,0.14760804659735488
17,0,0,0,34,0,normal,0,0.17414418037001073
17,0,0,0,30,0,normal,0,0.18928080998935376
17,0,0,0,29,0,normal,0,0.19015830055239957
18,0,0,0,10,0,normal,0,0.17466716755901124
18,0,0,0,34,0,normal,0,0.14329000076796822
19,0,0,0,7,0,normal,0,0.09743872466604098
7,0,0,0,28,0,normal,0,0.13299822215843482
7,0,0,0,28,0,normal,0,0.13299822215843482
8,0,0,0,39,0,normal,0,0.11886599769078532
8,0,0,0,34,0,normal,0,0.15964575013451715
8,0,0,0,8,0,normal,0,0.18890059642471946
8,0,0,0,34,0,normal,0,0.15964575013451715
8,0,0,0,36,0,normal,0,0.14785654346325328
8,0,0,0,39,0,normal,0,0.11886599769078532
8,0,0,0,29,0,normal,0,0.1776272931567307
9,0,0,0,34,0,normal,0,0.18319989191489888
9,0,0,0,35,0,normal,0,0.1773201387271819
9,0,0,0,36,0,normal,0,0.16699453977701345
9,0,0,0,32,0,normal,0,0.1923971057483485
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,35,0,normal,0,0.18473240099183008
10,0,0,0,6,0,normal,0,0.21839384270311746
10,0,0,0,29,0,normal,0,0.20621850766623367
10,0,0,0,35,0,normal,0,0.18473240099183008
10,0,0,0,27,0,normal,0,0.20260336302936788
10,0,0,0,12,0,normal,0,0.2253844846073561
11,0,0,0,35,0,normal,0,0.19137399493832713
11,0,0,0,33,0,normal,0,0.201955779782089
12,0,0,0,36,0,normal,0,0.19211973173482305
12,0,0,0,28,0,normal,0,0.21866525607360487
12,0,0,0,33,0,normal,0,0.20991310835464994
12,0,0,0,35,0,normal,0,0.1990652608495984
12,0,0,0,39,0,normal,0,0.1680120078546159
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,42,0,normal,0,0.13063671524436593
13,0,0,0,28,0,normal,0,0.20927630155964283
13,0,0,0,32,0,normal,0,0.20137742537476655
13,0,0,0,10,0,normal,0,0.22838970110739476
13,0,0,0,23,0,normal,0,0.21258706134394223
14,0,0,0,34,0,normal,0,0.19210029599487233
14,0,0,0,22,0,normal,0,0.21278723050867598
14,0,0,0,35,0,normal,0,0.1896956244041783
14,0,0,0,37,0,normal,0,0.1768371984132518
14,0,0,0,8,0,normal,0,0.2286537355675654
14,0,0,0,8,0,normal,0,0.2286537355675654
14,0,0,0,38,0,normal,0,0.16925381565645548
14,0,0,0,40,0,normal,0,0.15770459554366184
14,0,0,0,7,0,normal,0,0.229929523566611
14,0,0,0,12,0,normal,0,0.2311377132371562
15,0,0,0,28,0,normal,0,0.2020131819795516
15,0,0,0,43,0,normal,0,0.12303835484233372
15,0,0,0,31,0,normal,0,0.20062539995621587
15,0,0,0,31,0,normal,0,0.20062539995621587
15,0,0,0,9,0,normal,0,0.23055573056322076
15,0,0,0,4,0,normal,0,0.21010809285415982
15,0,0,0,31,0,normal,0,0.20062539995621587
15,0,1,0,34,1,unusual_client,1,-0.023685743542432913
16,0,0,0,47,0,normal,0,0.07602307823306564
16,0,0,0,8,0,normal,0,0.21772055931744666
16,0,0,0,35,0,normal,0,0.1882574996253114
16,0,0,0,38,0,normal,0,0.1680565136108677
17,0,0,0,33,0,normal,0,0.1797514826477763
17,0,0,0,21,0,normal,0,0.19470911541657415
17,0,0,0,42,0,normal,0,0.11382407713782428
18,0,0,0,33,0,normal,0,0.1529552543553796
18,0,0,0,36,0,normal,0,0.13592559586110964
19,0,0,0,28,0,normal,0,0.1026982781365613
19,0,0,0,30,0,normal,0,0.0995005691019295
8,0,0,0,28,0,normal,0,0.17628345650596217
8,0,0,0,33,0,normal,0,0.16558265123534982
9,0,0,0,34,0,normal,0,0.18319989191489888
9,0,0,0,30,0,normal,0,0.20190255184999206
9,0,0,0,31,0,normal,0,0.19920542347462783
9,0,0,0,25,0,normal,0,0.20100337145671537
9,0,0,0,35,0,normal,0,0.1773201387271819
9,0,0,0,26,0,normal,0,0.20150049572757467
9,0,0,0,34,0,normal,0,0.18319989191489888
9,0,0,0,31,0,normal,0,0.19920542347462783
10,0,0,0,32,0,normal,0,0.19717911430651786
10,0,0,0,23,0,normal,0,0.21491146820869117
11,0,0,0,10,0,normal,0,0.231149758283116
11,0,0,0,37,0,normal,0,0.17721433292845906
11,0,0,0,34,0,normal,0,0.19767276501763503
11,0,0,0,23,0,normal,0,0.22156765408450146
11,0,0,0,27,0,normal,0,0.2096316464605592
11,0,0,0,29,0,normal,0,0.215230170265448
12,0,0,0,7,0,normal,0,0.2295771571656942
12,0,0,0,35,0,normal,0,0.1990652608495984
13,0,0,0,44,0,normal,0,0.10615511897381447
13,0,0,0,25,0,normal,0,0.2101365138672895
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,39,0,normal,0,0.16657481093495874
13,1,0,0,4,1,new_ip,1,-0.007098922873248981
13,0,0,0,9,0,normal,0,0.23307632661835648
14,0,0,0,30,0,normal,0,0.20488166917850242
14,0,0,0,29,0,normal,0,0.20667611772736344
15,0,0,0,36,0,normal,0,0.18281843444156248
15,0,0,0,28,0,normal,0,0.2020131819795516
15,0,0,0,41,0,normal,0,0.14852556374292208
15,0,0,0,38,0,normal,0,0.1695172647918256
15,0,0,0,10,0,normal,0,0.22724538428193714
15,0,0,0,39,0,normal,0,0.16617652643273018
15,0,0,0,29,0,normal,0,0.20428549750680236
16,0,0,0,32,0,normal,0,0.1953045402852034
16,0,0,0,35,0,normal,0,0.1882574996253114
16,0,0,0,30,0,normal,0,0.20202284116148783
16,0,0,0,37,0,normal,0,0.1744539993645285
16,0,0,0,32,0,normal,0,0.1953045402852034
16,0,0,0,35,0,normal,0,0.1882574996253114
16,0,0,0,35,0,normal,0,0.1882574996253114
16,0,0,0,27,0,normal,0,0.20349019319116618
16,0,0,0,36,0,normal,0,0.18417980300535625
17,0,0,0,38,0,normal,0,0.15040792260692532
17,0,0,0,35,0,normal,0,0.17184166936806622
17,0,0,0,8,0,normal,0,0.2036598619007517
17,0,0,0,42,0,normal,0,0.11382407713782428
18,0,0,0,30,0,normal,0,0.16145161137731806
18,0,0,0,11,0,normal,0,0.1718464868636283
19,0,0,0,35,0,normal,0,0.07984025417944884
0,0,0,0,12,1,unusual_hour,1,-0.01966664565118903
4,0,0,0,37,1,unusual_hour,0,0.03626276099536885
7,0,0,0,37,0,normal,0,0.10632954442919951
8,0,0,0,42,0,normal,0,0.08894635542259788
8,0,0,0,27,0,normal,0,0.17447877012142243
8,0,0,0,26,0,normal,0,0.17867712924636614
8,0,0,0,45,0,normal,0,0.05533214800241493
8,0,0,0,42,0,normal,0,0.08894635542259788
8,0,0,0,33,0,normal,0,0.16558265123534982
9,0,0,0,14,0,normal,0,0.2154318591972456
9,0,0,0,36,0,normal,0,0.16699453977701345
10,0,0,0,27,0,normal,0,0.20260336302936788
10,0,0,0,40,0,normal,0,0.1463439010229517
11,0,0,0,30,0,normal,0,0.21183873806727732
11,0,0,0,27,0,normal,0,0.2096316464605592
11,0,0,0,36,0,normal,0,0.1833257953591259
11,0,0,0,21,0,normal,0,0.22316741063352158
12,0,0,0,42,0,normal,0,0.13277743612372306
12,0,0,0,33,0,normal,0,0.20991310835464994
12,0,0,0,43,0,normal,0,0.1215889657008743
12,0,0,0,8,0,normal,0,0.22761636813574992
12,0,0,0,6,0,normal,0,0.22574018961639852
13,0,0,0,28,0,normal,0,0.20927630155964283
13,0,0,0,8,0,normal,0,0.2303721700922246
13,0,0,0,43,0,normal,0,0.11659973586650263
13,0,0,0,22,0,normal,0,0.21401160854814055
14,0,0,0,32,0,normal,0,0.19733294350127267
14,0,0,0,34,0,normal,0,0.19210029599487233
14,0,0,0,35,0,normal,0,0.1896956244041783
15,0,0,0,39,0,normal,0,0.16617652643273018
15,0,0,0,26,0,normal,0,0.20578377187343838
15,0,0,0,26,0,normal,0,0.20578377187343838
15,0,0,0,33,0,normal,0,0.19351497250083233
16,0,0,0,44,0,normal,0,0.10530739777237674
16,0,0,0,36,0,normal,0,0.18417980300535625
16,0,0,0,13,0,normal,0,0.21860370763233494
16,0,0,0,46,0,normal,0,0.0832176809692392
16,0,0,0,27,0,normal,0,0.20349019319116618
16,0,0,0,36,0,normal,0,0.18417980300535625
16,0,0,0,36,0,normal,0,0.18417980300535625
16,0,0,0,7,0,normal,0,0.2165512057939476
17,0,0,0,4,0,normal,0,0.187704633510266
17,0,0,0,6,0,normal,0,0.19941327991793184
17,0,0,0,29,0,normal,0,0.19015830055239957
17,0,0,0,40,0,normal,0,0.13839090283127986
18,0,0,0,27,0,normal,0,0.16799293627549972
18,0,0,0,5,0,normal,0,0.16068193172399564
18,0,0,0,36,0,normal,0,0.13592559586110964
18,0,0,0,38,0,normal,0,0.11980221656606815
18,0,0,0,30,0,normal,0,0.16145161137731806
19,0,0,0,9,0,normal,0,0.098228237898492
19,0,0,0,23,0,normal,0,0.10336223401083244
19,0,0,0,39,0,normal,0,0.06776195606957458
3,0,0,0,29,1,unusual_hour,0,0.02658728492441742
7,0,0,0,22,0,normal,0,0.13882340690433925
7,0,0,0,30,0,normal,0,0.13687930635365075
7,0,0,0,25,0,normal,0,0.13272372758720408
9,0,0,0,31,0,normal,0,0.19920542347462783
9,0,0,0,32,0,normal,0,0.1923971057483485
9,0,0,0,30,0,normal,0,0.20190255184999206
9,0,0,0,37,0,normal,0,0.16331912713105196
9,0,0,0,9,0,normal,0,0.21399244702201248
10,0,0,0,31,0,normal,0,0.2037053374015007
10,0,0,0,28,0,normal,0,0.20723635528444007
10,0,0,0,39,0,normal,0,0.15306263167669787
10,0,0,0,7,0,normal,0,0.22007223981004764
11,0,0,0,33,0,normal,0,0.201955779782089
11,0,0,0,38,0,normal,0,0.16707751914932029
11,0,0,0,32,0,normal,0,0.20289403902740066
11,0,0,0,41,0,normal,0,0.14535188845788166
11,0,0,0,31,0,normal,0,0.20858674616196932
12,0,0,0,40,0,normal,0,0.16019148635079072
12,0,0,0,44,0,normal,0,0.11120353950108675
12,0,0,0,34,0,normal,0,0.20348184674578546
12,0,0,0,26,0,normal,0,0.218726260713757
12,0,0,0,34,0,normal,0,0.20348184674578546
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,29,0,normal,0,0.2097230401492547
13,0,0,0,35,0,normal,0,0.1922938881974599
13,0,0,0,33,0,normal,0,0.20155605975630148
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,32,0,normal,0,0.20137742537476655
13,0,0,0,47,0,normal,0,0.07425567264907451
14,0,0,0,37,0,normal,0,0.1768371984132518
14,0,0,0,34,0,normal,0,0.19210029599487233
14,0,0,0,45,0,normal,0,0.10135820176242982
15,0,0,0,30,0,normal,0,0.2022662480749473
15,0,0,0,22,0,normal,0,0.20866576803359405
15,0,0,0,46,0,normal,0,0.08998795083298483
15,0,0,0,26,0,normal,0,0.20578377187343838
15,0,0,0,36,0,normal,0,0.18281843444156248
16,0,0,0,37,0,normal,0,0.1744539993645285
16,0,0,0,31,0,normal,0,0.2007117260280154
16,0,0,0,34,0,normal,0,0.18900352737981008
17,0,0,0,11,0,normal,0,0.2042653868789427
17,0,0,0,36,0,normal,0,0.16939682344042
17,0,0,0,26,0,normal,0,0.19596989102416384
17,0,0,0,32,0,normal,0,0.18178199922801092
18,0,0,0,35,0,normal,0,0.13892955360460657
18,0,0,0,34,0,normal,0,0.14329000076796822
18,0,0,0,40,0,normal,0,0.10799482151769646
18,0,0,0,45,0,normal,0,0.05589506514153175
19,0,0,0,29,0,normal,0,0.10160172620363439
7,0,0,0,35,0,normal,0,0.12051855547691293
8,0,0,0,29,0,normal,0,0.1776272931567307
8,0,0,0,36,0,normal,0,0.14785654346325328
8,0,0,0,31,0,normal,0,0.17512767996562273
8,0,0,0,41,0,normal,0,0.10038077631357822
9,0,0,0,45,0,normal,0,0.07810288237163143
9,0,0,0,34,0,normal,0,0.18319989191489888
9,0,0,0,33,0,normal,0,0.18886698259495455
9,0,0,0,8,0,normal,0,0.20948685104956755
10,0,0,0,40,0,normal,0,0.1463439010229517
10,0,0,0,33,0,normal,0,0.19579379334345975
10,0,0,0,46,0,normal,0,0.07507477179965849
10,0,0,0,5,0,normal,0,0.21607354803687912
10,0,0,0,7,0,normal,0,0.22007223981004764
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,34,0,normal,0,0.19066348446531733
11,0,0,0,34,0,normal,0,0.19767276501763503
11,0,0,0,32,0,normal,0,0.20289403902740066
11,0,0,0,39,0,normal,0,0.15962746691588436
11,0,0,0,9,0,normal,0,0.23330933545359256
11,0,0,0,7,0,normal,0,0.229845467654882
11,0,0,0,22,0,normal,0,0.2219454578362572
11,0,0,0,44,0,normal,0,0.10806702435141302
11,0,0,0,34,0,normal,0,0.19767276501763503
11,0,0,0,32,0,normal,0,0.20289403902740066
12,0,0,0,40,0,normal,0,0.16019148635079072
12,0,0,0,36,0,normal,0,0.19211973173482305
12,0,0,0,37,0,normal,0,0.18514579229104716
12,0,0,0,43,0,normal,0,0.1215889657008743
13,0,0,0,12,0,normal,0,0.22775082565461657
13,0,0,0,38,0,normal,0,0.1711437361224894
13,0,0,0,38,0,normal,0,0.1711437361224894
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,36,0,normal,0,0.1868525559530672
13,0,0,0,41,0,normal,0,0.14808142706187638
13,0,0,0,42,0,normal,0,0.13063671524436593
14,0,0,0,11,0,normal,0,0.23278520949343118
14,0,0,0,30,0,normal,0,0.20488166917850242
14,0,0,0,37,0,normal,0,0.1768371984132518
14,0,0,0,38,0,normal,0,0.16925381565645548
14,0,0,0,37,0,normal,0,0.1768371984132518
14,0,0,0,13,0,normal,0,0.22841253850407506
14,0,0,0,27,0,normal,0,0.2019297602901008
14,0,0,0,35,0,normal,0,0.1896956244041783
15,0,0,0,19,0,normal,0,0.2180212378311131
15,0,0,0,8,0,normal,0,0.22755292219636564
15,0,0,0,39,0,normal,0,0.16617652643273018
15,0,0,0,10,0,normal,0,0.22724538428193714
15,0,0,0,33,0,normal,0,0.19351497250083233
15,0,0,0,28,0,normal,0,0.2020131819795516
16,0,0,0,27,0,normal,0,0.20349019319116618
16,0,0,0,30,0,normal,0,0.20202284116148783
16,0,0,0,36,0,normal,0,0.18417980300535625
16,0,0,0,38,0,normal,0,0.1680565136108677
17,0,0,0,27,0,normal,0,0.19074957660845215
17,0,0,0,8,0,normal,0,0.2036598619007517
17,0,0,0,36,0,normal,0,0.16939682344042
17,0,0,0,30,0,normal,0,0.18928080998935376
17,0,0,0,6,0,normal,0,0.19941327991793184
17,0,0,0,34,0,normal,0,0.17414418037001073
18,0,0,0,31,0,normal,0,0.16008360493771573
8,0,0,0,35,0,normal,0,0.15671491322324949
9,0,0,0,23,0,normal,0,0.20612958757759225
9,0,0,0,38,0,normal,0,0.1520014423288641
9,0,0,0,31,0,normal,0,0.19920542347462783
9,0,0,0,28,0,normal,0,0.20080566912268127
9,0,0,0,8,0,normal,0,0.20948685104956755
9,0,0,0,45,0,normal,0,0.07810288237163143
9,0,0,0,32,0,normal,0,0.1923971057483485
9,0,0,0,36,0,normal,0,0.16699453977701345
10,0,0,0,27,0,normal,0,0.20260336302936788
10,0,0,0,33,0,normal,0,0.19579379334345975
10,0,0,0,5,0,normal,0,0.21607354803687912
10,0,0,0,24,0,normal,0,0.2102130858931373
